72,18,58,3787,-257,-742,0,0
133,-35,58,3813,-290,-769,0,0
28,-89,103,3988,-311,-700,0,0
-181,-134,98,3960,-204,-609,0,0
-179,-187,-4,4053,-158,-618,0,0
-57,-298,-164,4201,-232,-477,0,0
-98,-357,-305,4071,-328,-516,0,0
-207,-385,-434,3986,-335,-436,0,0
-330,-355,-499,3893,-345,-419,0,0
-374,-281,-489,3762,-320,-405,0,0
-377,-171,-420,3781,-335,-381,0,0
-336,-36,-286,3800,-367,-520,0,0
-237,68,-107,3777,-415,-576,0,0
-256,161,87,3744,-432,-626,0,0
-339,274,257,3757,-342,-734,0,0
-189,336,411,3889,-236,-786,0,0
19,341,531,3982,-265,-833,0,0
108,335,576,3969,-189,-873,0,0
267,287,540,3953,-198,-844,0,0
248,235,445,3979,-286,-807,0,0
49,187,319,3943,-265,-761,0,0
-46,136,208,3934,-255,-682,0,0
-1,82,116,3867,-284,-625,0,0
26,50,33,3842,-357,-596,0,0
25,27,-26,3842,-442,-587,0,0
-8,11,-65,3836,-512,-557,0,0
-13,-2,-102,3899,-560,-552,0,0
27,-25,-143,3876,-607,-560,0,0
28,-40,-169,3884,-671,-584,0,0
6,-52,-162,3866,-702,-598,0,0
12,-63,-116,3857,-744,-619,0,0
7,-74,-63,3846,-734,-632,0,0
2,-82,-23,3881,-657,-620,0,0
11,-90,-3,3913,-593,-597,0,0
-31,-87,5,3891,-518,-595,0,0
-38,-85,3,3895,-479,-590,0,0
-49,-81,-9,3893,-477,-566,0,0
-55,-58,-16,3855,-532,-561,0,0
-59,-24,0,3846,-562,-535,0,0
-12,13,45,3828,-521,-567,0,0
277,19,105,3957,-262,-783,0,0
795,63,203,3778,10,-2061,0,0
1164,-61,132,3159,247,-2623,0,0
1648,-292,100,3021,774,-3503,0,0
2345,-938,25,3699,848,-4590,0,0
2052,-1742,-398,3235,470,-4407,0,0
1350,-2481,-683,2659,50,-4215,0,0
794,-3275,-737,2679,481,-2707,0,0
764,-3628,-585,3317,168,-2704,0,0
598,-3739,-653,3840,554,-2339,0,0
1453,-3774,-396,4792,253,-2341,0,0
1683,-3569,305,4912,-288,-2055,0,0
666,-2993,489,5270,-1338,-2280,0,0
-664,-2367,70,3787,-1767,-2359,0,0
-905,-1848,-358,2063,-2251,-2514,0,0
-1042,-1257,-188,1357,-1793,-1320,0,0
-1602,-97,-224,1433,-1301,-1263,0,0
-854,860,-609,1989,-663,-2279,0,0
1252,1169,-625,2623,-1941,-3051,0,0
638,2264,-172,3003,-1737,-3398,0,0
-96,3523,287,6575,-1075,-4854,0,0
-796,4281,300,8493,-428,-3781,0,0
915,4735,289,11037,-1398,-4509,0,0
2397,4415,308,11243,-2330,-3246,0,0
72,4547,192,8728,-1352,-3196,0,0
-1963,4442,218,5651,-356,-1853,0,0
-1291,4093,724,4457,-699,-1835,0,0
-2065,4003,1313,2356,-656,-1814,0,0
-3227,3951,1661,2457,1041,-2356,0,0
-1597,3332,1839,2646,2721,-4310,0,0
901,2062,1454,1184,2141,-5419,0,0
372,856,551,-23,1245,-4932,0,0
-1142,-62,46,22,1183,-3904,0,0
-1510,-735,-211,30,1239,-2585,0,0
-866,-1216,-572,372,1002,-1923,0,0
-96,-1693,-930,499,449,-1244,0,0
