-68,3,137,-723,-215,-4032,0,0
-70,-72,106,-607,-214,-3870,0,0
-12,-103,20,-664,-205,-3841,0,0
57,42,24,-691,-235,-3977,0,0
90,142,82,-826,-296,-4080,0,0
64,69,76,-760,-265,-4087,0,0
36,37,56,-700,-239,-4060,0,0
17,112,28,-695,-251,-4133,0,0
1,27,-17,-709,-252,-4063,0,0
-8,-34,-56,-738,-296,-4079,0,0
-13,48,-79,-787,-322,-4122,0,0
-63,67,-45,-741,-237,-3947,0,0
-60,-39,-29,-776,-179,-3916,0,0
5,33,-25,-748,-162,-4059,0,0
28,71,-20,-728,-157,-4112,0,0
18,37,-43,-745,-113,-4209,0,0
18,28,-58,-734,-85,-4189,0,0
36,101,-30,-693,-8,-4218,0,0
24,146,-9,-657,2,-4137,0,0
36,21,-19,-613,-34,-3926,0,0
79,-81,-33,-619,-47,-3729,0,0
127,-335,-12,-631,-91,-3274,0,0
234,-590,7,-618,32,-2821,0,0
322,-451,63,-755,184,-2604,0,0
178,289,178,-735,-209,-2748,0,0
-231,424,199,-487,-786,-2445,0,0
-345,-658,190,-655,-245,-3224,0,0
-224,-1130,273,-1116,15,-5335,0,0
-285,-260,-47,-2263,-336,-7647,0,0
-481,294,-229,-2419,-1057,-8966,0,0
-570,621,-87,-2516,-1105,-9533,0,0
-520,-584,-57,-1755,-1135,-5979,0,0
555,-1683,-77,-1737,-1720,-4404,0,0
1541,-382,-469,-758,-1266,-3906,0,0
1902,160,-935,-1298,1316,-3944,0,0
905,1409,-960,-717,973,-3087,0,0
-100,722,-501,-956,-115,-1344,0,0
-463,-477,-228,-1203,-759,-1886,0,0
-627,-389,296,-990,-347,-2256,0,0
-721,-137,540,-324,8,-2203,0,0
-775,-1521,407,-666,-294,-912,0,0
-483,-2014,237,-1094,-734,-755,0,0
-405,-662,219,-681,-528,-659,0,0
-476,968,258,-540,-458,-1001,0,0
-768,1562,321,-615,-782,-1622,0,0
-874,2064,484,-708,2562,-2865,0,0
-17,2041,294,-390,1570,-6383,0,0
546,-151,-233,-1476,-200,-7879,0,0
555,-1554,-312,-2032,-975,-7114,0,0
888,-857,-215,-2420,-452,-7246,0,0
1091,403,-212,-1768,-366,-7273,0,0
670,-1019,-258,-1555,-405,-5471,0,0
284,-1967,-189,-1845,-583,-4123,0,0
159,-1041,40,-1690,-917,-2538,0,0
198,-36,89,-1737,-632,-2074,0,0
176,659,199,-1041,-522,-2028,0,0
72,534,289,-635,-767,-2639,0,0
-329,-337,370,-1312,-1096,-2661,0,0
-426,-53,445,-1658,-1434,-4080,0,0
-431,1359,455,-2880,-1093,-7993,0,0
-866,2790,117,-2870,-776,-12218,0,0
-1868,1138,236,-1816,-1103,-10356,0,0
-1998,-1257,339,-1005,134,-5450,0,0
-556,-1191,31,-288,508,-1626,0,0
1301,-270,-626,-792,280,-666,0,0
