-862,-342,2251,-766,3156,-1405,0,0
-759,-494,2505,-432,3209,-1206,0,0
-633,-271,2782,196,2910,-1183,0,0
-598,293,3124,792,2669,-303,0,0
-467,1503,3217,2086,2376,-220,0,0
-400,2602,2945,3527,2305,-95,0,0
-297,3616,2122,5469,2176,741,0,0
-116,1791,915,6539,2389,1561,0,0
275,-1041,-359,5009,2531,897,0,0
434,-1587,-1302,3592,2410,-47,0,0
230,-1357,-1693,2687,2457,-321,0,0
-49,-913,-1875,2150,3021,-654,0,0
-171,-636,-2077,1423,3117,-610,0,0
-146,-287,-2127,863,3208,-338,0,0
44,-444,-1973,448,3705,-118,0,0
628,-277,-1975,589,3777,331,0,0
1278,-593,-2080,76,3345,-80,0,0
1659,-512,-2036,-240,3236,-324,0,0
1941,-395,-2155,-699,2901,-1539,0,0
1916,-616,-2106,-925,2827,-1099,0,0
1983,-649,-2084,-1584,2524,-2870,0,0
1526,-1007,-1585,-2050,2434,-2434,0,0
1286,-156,-1285,-2329,2171,-2903,0,0
989,-282,-1050,-2604,1942,-3554,0,0
564,-311,-662,-2975,1965,-3296,0,0
235,50,-338,-3110,1987,-3600,0,0
-130,-91,185,-3302,2060,-3412,0,0
-473,-163,774,-3154,2067,-3156,0,0
-759,-261,1280,-3109,2008,-3367,0,0
-1064,-576,1902,-2739,2002,-2839,0,0
-1288,-281,2432,-2152,2190,-2041,0,0
-1417,505,2591,-1325,2425,-1978,0,0
-1581,750,2636,-129,2648,-1583,0,0
-1640,743,2563,514,2954,-926,0,0
-1574,1446,2251,886,3291,-250,0,0
-1444,2756,1781,1413,3534,393,0,0
-1319,3433,1285,2081,3515,363,0,0
-1214,2722,1019,1812,3566,488,0,0
-818,1472,920,1463,3635,1119,0,0
-303,481,812,1844,3594,1406,0,0
143,61,629,2314,3421,1079,0,0
443,188,326,2789,3316,818,0,0
652,69,-168,2841,3347,616,0,0
901,-1076,-709,2754,3405,788,0,0
1227,-1893,-1194,2497,3291,454,0,0
1443,-2041,-1621,1760,3231,-58,0,0
1548,-1754,-1952,1234,3163,-332,0,0
