129580.8125,418679.215,1137221.764,516644.9545,681563.0436,462139.0565,761429.4267,1,2,0,1164324.335,4033387.061,3266311.609,1126414.323,3573790.03,2091423.854,1920549.742,2,2,2
121361.027,345311.7056,1045793.098,537186.6557,595644.5077,426832.1303,743126.5001,0,0,0,1151861.164,3956687.514,3727320.475,1034210.943,3797764.258,1996572.185,1939264.6,2,2,2
136064.9255,440645.1136,1128861.098,601653.0409,706363.2897,510474.1316,820385.607,0,0,1,1152825.229,4069559.838,3445355.53,732230.1706,3700602.154,1648992.113,1577015.325,2,2,1
140825.824,481751.1936,1126780.265,640964.2624,732200.2284,543081.6,845338.1019,0,2,0,1153379.229,4230713.558,4076309.487,741541.5249,4143559.84,1722177.859,1728171.914,2,2,1
130717.4305,403258.7927,991222.7921,686104.8855,628532.9552,523081.8539,825784.2117,0,0,0,1169891.127,4463087.815,4166305.472,761571.6384,4302654.733,1809957.361,1770079.202,2,2,2
138727.1615,475515.1729,944006.1231,794620.5508,664403.223,609132.9006,869170.9944,0,0,0,1179333.38,4534463.081,4664785.554,419919.5424,4574769.653,1329251.194,1370866.242,2,2,1
142214.857,418492.9504,967243.9882,886928.7549,632457.8461,602270.9458,925273.0238,0,1,0,1148369.39,3864192.45,4456008.374,638169.0589,4134350.667,1528258.386,1677545.399,2,2,2
78954.2225,158837.1996,778082.7165,298492.4041,329727.265,191529.9385,472531.5976,1,0,0,1190811.341,911394.3456,2405199.451,3649535.786,1426652.042,1775478.227,2951387.752,1,0,0
74782.9045,93414.04122,685799.6977,378807.4851,241030.0379,177843.4759,509743.5775,0,0,0,1186194.434,1118049.8,2898457.87,2935187.187,1785881.637,1805124.261,2923191.665,0,1,1
80752.084,94073.5136,776724.0951,415719.6119,248058.7181,178085.0319,564248.1799,0,1,0,1030157.355,996799.8127,2242763.271,2493186.733,1474077.472,1564480.669,2364858.092,0,0,1
81415.0495,124284.6543,767734.2007,379618.5777,287836.3973,205886.5714,533993.6528,1,1,0,1190044.606,1034871.712,2824271.421,3041911.98,1694942.136,1745652.759,2923629.113,1,0,0
67260.551,99187.84474,591774.7171,334277.8326,231976.8265,169385.1578,443771.3528,0,1,0,1092829.966,924958.2532,2555422.027,2824445.242,1528144.315,1599191.916,2691980.062,0,0,0
67599.7715,88477.4025,617222.9943,312808.4416,226896.1759,158742.2461,438959.4303,2,1,1,1155432.155,1111225.002,2615381.498,2925620.266,1685530.861,1781456.014,2781155.382,2,0,0
68079.475,73564.736,646242.23,354152.6468,207512.2274,153833.35,475044.4537,0,1,0,1173597.836,674132.1137,2177330.873,2730985.417,1203315.066,1331478.911,2428538.148,1,2,1
68850.1815,131617.6847,633575.0492,312281.1296,280184.022,193290.7445,445441.4265,0,1,0,1060565.177,810572.0631,2064729.176,2231858.399,1252618.152,1300886.491,2155612.184,2,0,0
82386.0185,112098.5796,718613.1421,415878.6816,272133.0967,203010.5545,547810.2019,2,2,0,1162812.327,1813751.882,3180363.046,2945017.524,2403918.748,2308293.666,3076614.829,2,2,1
98527.5955,135400.4348,933430.784,504833.4336,344606.5532,252156.8603,682731.8468,2,2,1,1149723.474,1284535.578,2471413.102,2410251.386,1765874.644,1751999.007,2440732.046,1,2,2
67992.8895,135017.3536,556598.3868,335242.5668,265373.7329,205618.7406,432226.4124,0,0,0,1147010.704,1424971.818,2969956.192,2366450.292,2057196.145,1838728.265,2657691.258,2,1,2
68977.4285,101571.7553,622707.4486,358420.3132,247297.2631,184083.9395,471836.1878,1,1,1,1080951.154,1023086.137,2350631.444,1969372.192,1533395.702,1409499.08,2160318.82,2,1,0
78812.2665,139264.1873,697719.9136,401232.9984,304936.0874,229263.0832,531202.0613,1,2,0,1167597.836,1315090.059,2591501.899,2246051.688,1838372.292,1686076.835,2409801.369,1,1,0
70183.436,89452.37786,595712.7127,391741.7809,217996.3766,175501.4227,484564.6714,0,0,1,1188659.121,1359404.33,3057200.118,2326666.17,2037701.821,1779011.003,2667727.163,2,1,2
83537.7885,84546.90842,714951.3513,533358.2589,235286.7228,202736.7263,617446.3492,2,2,0,1042683.131,957903.146,2442277.67,2103059.629,1518379.972,1408494.832,2266846.275,2,0,1
70237.548,40135.91846,556869.4889,472379.1421,132498.3479,122677.9203,511182.4154,1,2,1,1190162.188,739460.2761,2914177.501,2990171.962,1437726.334,1459575.693,2960962.321,2,0,0
84408.2675,59302.2967,702421.2015,562015.1616,190296.2446,166331.5987,626560.9055,1,0,0,1193953.011,1090640.118,2886504.451,2686713.269,1757510.131,1700785.963,2789520.267,1,0,1
80611.841,70930.25882,684345.8148,520853.7873,209573.8721,182147.7443,594201.4978,2,1,0,1062214.498,802736.4576,2621476.002,2468755.317,1426314.057,1379811.807,2543911.003,2,0,0
70118.7525,59420.4937,505262.5366,497663.28,157936.7275,154254.7371,501613.8677,1,0,0,1165043.594,805756.6784,3335103.522,2763774.451,1604932.981,1461452.723,3049185.126,2,1,0
100350.9675,71616.50138,878608.9386,649455.9011,228207.6879,195314.6326,757927.3914,2,2,1,1154127.771,618307.6938,3130362.531,3069786.9,1373603.57,1351454.563,3106340.699,1,1,1
103099.917,70723.1424,800097.5292,758313.978,215136.7826,210682.4297,777716.6876,2,2,1,1188948.241,928301.7564,3951575.838,3079649.1,1900500.266,1678523.932,3494585.782,2,2,2
82050.801,42183.7065,640995.2419,611521.8634,138330.3377,135248.0383,628240.7618,0,1,2,1122785.986,483688.9007,3394876.901,2857778.527,1254127.174,1151713.663,3128123.079,2,1,2
95275.943,43277.6256,718694.8157,758677.5862,160989.9384,161869.3894,739829.8989,2,2,2,1083738.164,466523.3489,3198181.165,2487522.73,1168944.135,1045318.634,2835019.572,2,2,1
127796.622,1477686.372,65024.12186,444121.873,208080.0601,784931.0378,104590.3285,0,1,0,949723.661,1478660.641,5177464.602,2732784.619,2702518.836,1928552.856,3508988.87,0,1,1
137910.7445,1642734.429,62247.43898,443617.7681,192014.7941,815686.9928,100629.9611,0,2,0,1073068.875,2356575.159,4544471.515,3460064.365,3239339.681,2658210.308,3876453.663,0,0,0
89946.8895,908172.218,51320.72166,475520.7776,120950.801,658305.861,93289.89806,0,2,0,1006672.707,1935819.238,3931402.953,2455343.269,2759116.671,2166642.843,3088860.585,1,0,0
108192.433,1066046.776,91108.1856,572907.0006,290475.2761,784547.8627,212711.4135,0,0,0,1013157.026,2787232.036,5047324.313,1788397.324,3753627.468,2223446.343,2986818.001,0,0,0
123937.476,1095890.269,153916.7812,693695.0016,93402.73103,865326.9658,39497.90129,0,2,1,966713.645,2009886.585,4435243.676,1827263.517,2960182.655,1912548.207,2789298.025,0,0,0
175566.78,1651430.211,98091.3824,1018176.329,382069.1858,1298699.249,307688.8184,0,2,0,1101710.068,3641044.041,5368469.015,3198686.997,4346103.078,3419133.078,4091590.634,0,0,0
111006.0295,1057605.998,43599.44346,660236.5084,200097.0854,839017.1411,159754.7936,0,0,0,989435.829,2284599.223,4752770.05,1958324.119,3308969.427,2122286.741,3041386.766,0,0,0
48319.774,112348.8068,632849.6502,6721.951744,260510.8934,4235.687032,5719.165613,0,0,0,1150113.55,491665.3085,46244.48154,3989963.016,116495.6485,1180067.773,413558.744,0,0,0
53044.0575,162694.7505,631400.3025,17360.82714,318272.8886,40773.67626,81526.53342,0,1,1,1133690.331,72981.60614,181804.1527,4729945.048,101678.7877,538005.8695,886644.6408,2,1,2
54954.6295,128665.6809,716258.8828,32576.7049,281086.503,57069.97671,135740.8014,1,0,1,1167875.041,30632.62746,154418.3716,3711058.862,29116.72787,205784.6088,695414.6218,0,0,1
41739.195,158430.326,444468.5897,43355.98246,261982.9728,79523.40561,136778.8108,0,0,0,1120498.111,17566.07194,351202.6481,3565597.76,61795.38271,187610.2073,1105969.104,1,0,0
47916.0235,163699.3924,504051.9395,76804.64346,282328.5553,109079.4366,192742.7223,0,0,0,1165093.854,59623.95226,598219.5215,3616886.206,162581.1735,418440.3183,1449799.521,0,0,0
44812.9935,189476.4663,460391.1217,39958.79834,296379.5754,86286.77471,135597.2408,0,0,0,1121335.975,94781.73786,471666.6705,3730853.16,202180.884,552155.6251,1328970.72,0,1,0
55640.671,203708.4803,619302.5149,41815.51846,354194.3018,91073.20819,160571.8009,0,0,0,1163814.153,123990.9603,508320.9117,4319359.685,227185.8482,656750.5595,1488526.009,0,0,0
53794.7055,189099.0313,557198.8503,47699.5447,324623.0905,93847.74181,161808.6638,0,0,0,1139125.727,163171.4365,601959.1959,4321580.096,304612.5478,790152.7145,1611687.626,0,0,0
38801.577,166888.7616,345393.9849,39857.3984,240845.8232,79992.6,114859.4061,0,0,0,1151471.703,87125.82374,496012.111,3575743.466,124005.1537,283823.1729,1328322.848,1,0,1
38089.2965,163645.9126,362965.6362,30252.15526,236142.5605,66209.09174,98808.89813,1,0,0,1162605.459,46059.14906,336996.0553,3527660.96,106367.7914,351787.2191,1086174.259,1,0,0
50402.702,229071.9254,488436.9796,46067.29254,333355.9644,96763.61077,144299.6419,0,0,0,1131469.368,106856.1194,667216.9052,4018109.777,249190.3837,587588.3592,1604631.484,0,1,0
56007.04,223205.359,552495.3824,54013.70854,350357.7642,109156.7457,170341.5252,0,0,0,1147784.39,229147.855,808860.5847,4450207.433,389289.9608,912628.3781,1893381.027,0,0,0
53857.8535,200746.1052,529383.1089,60971.81466,322976.3927,108115.6015,177618.6921,0,0,0,1124342.227,200888.3036,849475.2394,4161433.397,400070.0273,878873.3199,1885734.432,0,0,1
55767.5945,240580.8224,544342.2656,34774.05978,362205.1823,90535.60452,136759.4123,0,0,0,1140412.075,361100.5856,715849.9991,4177662.284,490206.9368,1134858.126,1728407.074,0,0,0
45187.331,193689.8767,434628.5514,35907.8944,287382.3115,79989.73581,122327.9216,0,0,0,1132188.364,272262.8151,673283.2009,3528276.091,426226.5434,971164.829,1544397.313,0,0,0
48460.965,169161.5744,529869.9703,19410.8256,296178.3639,54673.30968,96426.70613,0,0,0,1156217.222,311408.5866,439837.2316,4119972.094,345647.6453,1072280.064,1346444.856,0,0,1
45009.1945,169422.2449,482534.0899,17258.8224,280087.6257,44967.82839,83331.44806,0,0,0,1135442.67,138257.6547,361028.5532,3756712.251,219467.8919,702305.237,1143293.222,0,0,1
48715.0445,661000.7964,84916.6656,31521.43782,224337.7606,142773.5095,49697.51161,1,1,1,980351.3735,316124.6016,307759.7078,2612144.323,284256.3168,902868.5897,839845.5039,1,1,1
47035.4265,624734.1815,90464.52966,35628.79066,236454.3399,146806.9008,55709.0289,2,2,1,980302.186,336291.1991,188198.0586,2721803.082,234431.7645,938839.2197,621125.7997,2,1,2
56171.2275,737080.6724,94555.47802,59716.75622,263806.6941,210045.0781,74795.19019,1,1,2,992986.7365,504746.5216,161539.75,3861409.207,262460.6571,1398011.332,702402.7757,2,1,2
57558.213,710603.0767,141724.5962,62763.03578,315304.6692,210963.0938,92359.74271,2,2,2,954696.4245,472572.4224,241472.2127,2569292.384,326496.4723,1101852.403,738754.2968,2,2,2
54568.3745,652104.047,177466.1347,43173.15354,340367.5867,163459.5615,83892.49929,2,2,2,971144.9865,446386.4119,206512.634,3023201.02,276312.7825,1122922.045,737056.4301,2,1,2
54375.946,702438.5764,103275.1936,62220.99494,261443.831,207252.7307,76933.68419,2,2,1,970823.374,418417.4244,90390.4736,3134454.358,163660.2777,1109191.128,374435.4629,2,1,2
39046.339,458609.632,98004.02906,63876.27418,208506.2097,168990.7903,76743.0351,2,1,2,977541.5625,462160.9696,150990.5622,2238307.012,229276.7248,998747.6319,523806.3483,2,2,2
36871.1305,486247.0346,68850.50842,33407.72134,181574.6001,124541.3883,46185.91245,2,2,2,974171.4955,287121.0858,93866.34842,2393607.595,103963.0469,791662.8095,223628.0554,2,0,2
41421.0755,527422.8106,93530.12262,41483.6087,219731.4543,144050.563,60106.56297,2,2,2,973368.675,375242.4576,242954.1984,2400073.021,277080.3177,947891.8626,675166.5784,2,1,2
68080.1975,876765.2009,81160.92774,130319.263,245708.8443,333381.2549,89337.55697,2,2,2,965955.034,635734.6071,142566.1731,3500875.597,271111.1137,1461322.346,598991.2325,3,2,2
50476.4545,646012.4643,77296.30746,84035.35462,220336.3046,232287.7108,80317.36503,2,2,2,974976.9315,565260.3293,126603.264,2932328.672,209354.3645,1276464.829,419369.2661,2,1,2
133356.379,1566106.326,99001.04614,448707.7903,346250.3406,836287.6612,177011.1937,1,1,1,1081372.28,2089380.438,3197611.657,3407831.594,2552022.932,2623383.368,3241012.259,1,1,1
187507.288,2026110.07,150400.255,809199.4602,510703.6012,1273209.724,321159.0056,2,2,2,1095077.823,3354434.681,2995383.878,4411506.964,3154842.726,3802617.282,3599559.759,2,2,2
191080.6625,1882185.912,148468.6076,1018772.393,439089.5944,1375394.514,330764.1737,2,2,2,1093093.823,3440071.436,2926537.312,4214595.869,3155343.087,3794892.282,3487117.16,2,2,2
251972.92,2724575.584,89101.4944,1153356.737,411639.7594,1769624.436,273766.809,3,2,3,1067464.079,3503815.196,2125117.303,5701484.16,2697172.779,4404414.126,3480000.467,2,2,2
229527.7695,2486131.9,82033.456,1092872.986,352092.9548,1653618.85,243530.1548,2,2,2,1243592.571,3632447.433,2542044.854,5959885.018,3015985.515,4639529.115,3859299.644,2,2,3
307269.7565,3401363.129,144810.4771,1326002.806,624274.621,2124191.014,395736.2745,2,3,2,1087359.214,4080167.11,3036600.729,6019370.345,3508910.539,4900698.807,4240403.305,2,2,2
268006.2295,2762539.913,146600.6295,1361198,568223.377,1929654.953,397084.3534,2,1,2,1117779.429,4815100.645,2904320.442,6102887.741,3694164.699,5387756.271,4112998.146,2,2,2
260350.811,2834531.944,222012.5705,1097435.815,744980.4043,1760327.986,464119.8038,2,2,1,1122205.61,4390410.918,3859687.813,5435920.65,4119952.198,4852697.443,4563107.543,2,2,2
240924.437,2588013.316,175586.4753,1068110.178,638347.8752,1661264.649,409730.9085,2,0,1,1111458.878,4336609.473,4696570.443,4833115.731,4515079.49,4547193.676,4676908.729,2,2,2
269345.66,2771373.318,215345.5721,1316486.25,743317.6217,1911654.224,515379.9816,2,1,2,1108299.414,4434356.963,5222357.067,4029664.303,4824892.099,4197552.423,4567214.867,2,2,2
255126.625,2809538.969,171650.7793,1092865.318,650252.3679,1751727.594,406539.8297,2,0,1,1129979.024,3949166.044,4869334.774,4838710.044,4394877.423,4355876.093,4857382.803,2,2,2
263833.529,3026034.378,147572.6464,1030365.494,649247.7694,1767636.828,376662.0232,2,2,2,1096847.234,3229804.662,5265123.41,4483780.691,4123900.479,3775526.538,4869378.261,2,2,2
221264.7375,2515106.795,164657.1485,857350.7926,629266.1606,1473445.997,370027.7527,2,0,1,1111751.9,3177322.518,5289166.079,3629069.946,4110977.327,3390414.681,4382323.042,2,2,2
199790.831,2517739.658,66605.41722,608733.313,385367.3716,1234693.753,186519.6886,1,0,0,1130837.224,2328697.98,4825414.622,4706844.713,3343453.655,3279598.903,4726592.677,2,2,2
226182.216,2701389.125,128163.8313,783215.2713,553294.9854,1448679.034,302111.2654,2,0,2,1130157.869,2754783.844,5932299.922,4388544.762,4038797.3,3421819.12,5046449.699,2,2,2
212964.992,2494328.103,94318.84826,796539.8257,451700.2182,1413737.765,255473.1354,2,0,2,1152165.727,3179665.102,6037646.438,4486383.38,4395194.906,3775218.432,5184452.947,2,2,2
260154.333,3051505.339,154981.0998,942574.5213,599857.7664,1685577.211,342215.2295,2,1,2,1110421.176,2726654.466,6200269.633,4223061.959,4086457.02,3289941.834,4917751.201,2,2,2
120763.903,365323.3597,1305608.661,249480.7424,684981.1622,280172.0603,545463.4461,0,1,0,1127651.487,4900728.35,2023293.911,999250.2724,3119966.656,2151070.522,1407355.786,1,0,0
122434.856,269545.2279,1436866.47,251124.6735,616850.8667,250291.8086,598062.2953,2,2,2,1094769.341,4817518.738,1711031.664,780153.9805,2877265.054,1914032.085,1131962.566,1,2,2
122157.505,285893.5517,1399780.194,267085.6867,630393.6356,261848.4647,598595.9685,2,2,2,1106501.845,6149441.364,1482335.501,387689.0844,3008231.575,1461002.053,723527.6834,2,2,2
109021.61,318734.2336,1188423.44,233396.1984,600079.9597,257892.9565,518362.2742,2,2,2,1114359.271,4855019.81,1914721.769,562956.6127,3016350.454,1593053.057,1023144.828,3,2,2
108397.4955,328036.2621,1216496.41,184096.2185,629163.669,238026.1912,462734.0394,2,2,2,1104140.814,3882987.181,1892260.665,884107.0641,2682292.102,1823110.713,1296957.65,2,2,2
111586.528,338655.9996,1201023.093,233158.5891,627538.6445,275620.2612,526244.4964,2,2,1,1099964.526,3452415.251,1902694.543,800013.6349,2530634.764,1638711.163,1232996.496,2,2,2
108515.5465,391851.4774,1057443.147,283369.0749,640276.9492,318802.3672,532199.4875,1,2,0,1128245.317,3729295.744,2494417.449,657592.2524,3040833.011,1532609.112,1276700.798,2,2,2
106095.506,376365.152,1086988.937,233785.4812,632134.8629,292519.6935,500736.6834,1,2,1,1208938.782,3921376.502,2635901.623,982545.9401,3173314.067,1906929.129,1615170.349,2,3,3
96245.335,373649.8026,847840.7095,241074.6743,560410.6241,290070.9388,439337.3912,2,2,1,1085866.969,3414174.682,2443450.711,892502.5206,2849447.065,1683303.331,1470824.142,0,0,0
118755.907,474107.5804,1146692.592,276047.9382,732723.9161,347851.238,550084.779,2,2,2,1123809.894,3873029.243,2796799.247,920310.5418,3243972.23,1847908.585,1606727.169,3,2,2
130763.3965,476645.5146,1296236.762,307552.8618,765935.09,371812.5123,622467.0819,2,2,3,1093666.552,4018959.654,2658995.293,739444.6358,3233054.093,1665685.757,1387630.007,2,2,2
128177.682,517743.2156,1274452.314,246740.1824,795700.5848,306216.469,531153.4806,2,2,1,1116882.22,3799853.248,2511225.466,957504.8548,3091361.353,1881131.375,1550524.895,2,2,2
105772.245,430397.5136,943770.0836,271345.1005,637809.489,335531.6416,499151.8515,1,2,0,1154020.065,5031451.286,3189106.229,608207.5958,4023718.775,1705756.168,1354665.782,2,2,2
130764.1655,514243.8865,1206957.632,369828.9386,778804.4363,430201.6207,657547.0405,1,1,1,1137130.578,3851258.443,2700235.056,685726.7946,3195798.54,1440731.591,1267876.645,0,1,2
105172.2605,344231.5926,998508.3172,287048.1521,582666.7886,308478.5482,529928.9199,2,2,2,1113357.867,4385424.876,2836428.583,1029477.184,3498253.392,2006289.889,1674176.649,0,0,1
96169.4235,290260.6819,877348.9769,298333.8161,496688.3446,289854.0821,509260.8011,0,1,0,1120007.657,4138811.739,2914387.609,903178.0311,3425327.941,1813310.371,1591788.432,0,0,3
102984.6975,379181.1767,911784.1289,327453.946,582426.7515,349189.111,544341.0034,1,2,1,1182126.327,3325960.439,2985898.666,965458.4759,3098013.935,1649622.587,1659443.855,0,0,4
127444.511,451414.7584,1156847.337,422875.5939,715898.1674,425241.9019,695222.8181,1,1,2,1077240.153,3258271.979,3147633.976,1316408.946,3181250.02,2008714.163,2019544.425,0,0,1
112746.74,399802.5184,963104.2838,340759.2764,622864.319,367428.9497,572254.638,2,2,1,1140305.007,4151803.05,3550760.64,1249377.824,3802980.651,2161913.596,2088837.148,0,1,3
79707.8315,243655.6567,722871.0717,304922.1149,409723.8139,242397.0252,456587.0739,1,1,2,1123044.14,4554228.796,2668232.004,828036.2173,3369949.382,1756932.046,1446476.021,0,0,1
31460.074,44017.59014,392912.7584,61342.68442,3639.650645,17797.69794,134397.1981,1,0,1,1127466.845,1109829.488,573151.6695,3494861.368,704407.529,1786839.99,1358649.112,0,1,1
47839.6845,4160.5056,614412.6998,121979.1665,11925.04452,5570.727097,272004.124,0,0,0,1099700.551,904202.2908,747451.43,3768301.643,755892.4714,1677851.405,1667715.02,0,0,0
45645.59,5688.335104,601399.6093,112511.4897,895.4038065,1303.108452,259367.6233,0,0,0,1171450.204,805912.4265,968206.3453,4425324.43,830343.575,1685042.314,2040562.573,0,0,0
64715.8485,6785.92,794636.0285,198722.4412,31944.30806,13964.70645,396745.6479,0,0,0,1131253.983,934915.296,1305599.317,4971627.527,949929.8903,1883476.619,2539747.203,0,0,0
55234.3575,19425.96698,663132.2756,176780.7492,109996.0063,56557.76948,341541.8141,1,0,0,1104347.477,624944.8256,1132730.441,5060684.096,748821.5148,1587689.654,2406303.339,0,0,0
83261.2625,71326.0896,864399.0852,262550.0579,170467.1965,68153.59613,443130.9005,0,0,1,1115616.88,819645.2726,1413117.086,4825713.544,999259.7336,1834899.379,2442138.753,0,0,0
57199.776,16370.45798,599830.2033,241660.6716,8524.436065,5531.694065,379754.5379,2,0,0,1160789.173,1255868.899,1309331.594,3178463.824,1264539.809,1984837.827,2006587.654,0,0,0
52278.0585,20058.52454,589764.6557,225744.833,31555.1191,19480.68994,360965.027,0,0,0,1101100.532,914848.4964,1651715.879,3759852.883,1201044.899,1790271.039,2456588.562,0,0,0
67547.689,6554.1024,697609.3987,317933.7873,16646.37226,10050.93484,470140.1725,0,0,0,1187504.549,1453851.014,1737140.124,3710518.835,1524270.17,2231033.051,2531328.602,0,0,0
72067.4455,5822.531584,701314.4668,344211.5529,19119.8489,11564.34052,490896.6503,0,0,0,1107801.945,1765724.85,1505146.926,3159894.758,1614787.285,2292915.028,2179601.963,0,0,0
77510.786,9114.929024,750011.4799,418074.144,10474.0389,8306.608065,559770.671,0,0,0,1095586.4,1506201.92,1910130.279,3795958.97,1673421.521,2318950.224,2702171.977,0,0,0
70958.205,21402.2336,642084.4297,463390.3428,70669.49129,59738.0229,546799.1566,1,0,0,1220555.069,2268817.054,1965502.469,3422725.399,2052635.953,2689993.575,2596764.737,0,0,0
98840.0045,588578.1636,659591.7583,326242.4406,209315.9847,209304.6534,454047.532,0,0,0,1081561.714,2258198.705,1184620.287,3118965.264,1556690.529,2633244.837,1849360.261,0,0,0
87150.392,13659.82822,792492.4719,583916.2176,68742.78568,60645.07871,680364.5974,2,0,0,1211851.42,1982053.673,1981083.872,3364453.055,1934099.166,2527098.52,2575590.398,0,0,0
67759.8135,18190.93862,607510.64,434421.9264,92466.07097,80313.63613,514495.2823,0,0,0,1097827.278,1423750.661,2008241.024,3287364.274,1651311.64,2081495.432,2579210.182,0,0,0
80963.978,13100.08934,647076.3716,564145.216,44124.33232,44721.38065,605168.3887,1,0,0,1191627.016,2085536.925,2076613.954,2953971.988,2031684.97,2406742.804,2488967.653,0,0,0
94224.005,316814.8988,592629.7719,489397.8774,128859.1486,185374.9023,530109.8182,1,0,0,1119802.812,2086873.83,1624933.301,2897835.156,1767594.896,2386395.436,2161815.267,0,0,0
108239.5575,394609.2452,713103.1338,497131.9273,155755.033,150129.0417,597480.5279,0,1,1,1167992.872,2826568.405,1672557.767,3330301.901,2127900.269,3021529.844,2338878.031,1,0,0
93173.2565,1197578.978,80625.9305,122854.8951,289976.2082,327902.6928,82566.11761,0,1,0,1112453.665,371878.2016,889779.6023,6103263.572,466519.4465,1100497.815,1843372.653,1,0,1
45920.4205,696188.3396,34290.21914,3573.6096,143027.6992,18111.12065,4119.363548,0,0,0,1114183.169,57834.47142,439785.9456,5746921.906,149072.3787,502533.6024,1357165.022,0,0,0
58354.1575,832717.2502,52664.47334,7778.557184,183325.5344,26523.01626,9159.348323,0,0,0,1096162.721,42110.5984,632857.281,4766423.568,78458.36065,200854.7932,1656506.992,0,0,0
47566.348,673200.3727,71483.10182,6084.545024,194608.3643,15072.9631,347.8070323,0,0,0,1156997.975,154205.1868,714908.3401,5281810.322,306104.3965,713455.6881,1831616.75,0,0,0
54471.5865,770541.4569,74604.81062,7762.843776,223344.3721,47073.46619,8764.878194,0,0,0,1141858.409,115255.2224,925240.5056,5565707.305,289038.1484,666473.7397,2090931.808,0,0,0
62912.507,859858.6176,97481.6457,12477.3513,260581.3397,26191.52323,14236.11039,0,0,0,1089647.136,293339.2701,755058.6639,5288310.226,406353.0902,1080688.729,1913884.053,0,0,0
43041.467,580550.2563,96470.3776,3074.317184,233190.0974,16878.36174,7983.174516,0,0,0,1120139.322,211113.456,598567.6544,4958986.404,342905.0968,935627.5016,1622467.072,0,0,0
60557.919,773373.4336,142640.3491,2690.337664,321677.8732,1755.440645,2256.577548,0,0,0,1098013.963,241477.6489,782874.191,4474230.192,416022.642,853947.3565,1766710.474,0,0,0
69842.2925,903463.8889,147795.7226,50137.93702,284818.3318,128572.7286,29558.08652,0,0,1,1119877.199,305793.3065,2250341.491,6039301.083,307977.6793,528567.6092,3373378.889,2,0,0
79740.683,1037564.422,77603.5904,62917.32198,262819.3565,222510.951,55992.76032,0,0,0,1093309.443,136761.9584,1316644.14,5137989.44,34472.9771,337392.9274,2411006.256,1,0,0
66305.9455,937283.9484,48284.5536,71250.65114,191366.2284,252102.7167,48680.27839,0,0,0,1095539.756,144641.0313,2068908.415,6201655.241,352786.5097,787652.1612,3445285.499,0,0,0
66957.098,928884.5276,88944.36134,50302.7561,273982.915,213955.247,60342.10077,1,1,1,1089239.31,79131.8761,2245723.655,6370124.916,11852.73974,233280.6583,3557813.579,2,0,0
101109.5515,1201607.959,155340.9504,165306.8118,381712.4942,375867.9073,116692.6455,0,1,0,1076636.951,457779.7476,1854702.334,5027807.082,357941.9121,915253.9448,2904913.957,1,0,0
