287,-887,2759,3521,6885,-381,0,0
288,-1485,3872,4643,6816,-633,0,0
81,-2121,4042,5363,5625,-325,0,0
-137,-2513,4132,4643,4146,-133,0,0
-190,-1474,4658,2185,1781,-427,0,0
-167,-1747,4807,14,1049,-140,0,0
232,-2009,4533,-1102,1535,450,0,0
817,-1741,4132,-1762,1542,819,0,0
1291,-1306,3282,-2661,1343,-255,0,0
1761,-642,1978,-1089,798,-962,0,0
1829,-1543,1750,-693,7,869,0,0
1447,-1210,2007,547,-70,799,0,0
1067,-1091,2293,685,-777,-1155,0,0
1001,-647,2205,2459,-2790,-3542,0,0
667,-1293,1140,1264,-3838,-3255,0,0
202,683,-118,3255,-4291,-5297,0,0
55,-472,-80,2814,-4434,-4022,0,0
-326,-691,351,930,-4190,-3907,0,0
-265,132,229,1179,-4447,-3809,0,0
-272,308,-150,1785,-4692,-3474,0,0
-218,1241,-521,3286,-4646,-5667,0,0
195,631,-414,3625,-4608,-5338,0,0
123,-459,-202,3079,-4383,-4372,0,0
-200,239,-211,2995,-4069,-4439,0,0
-410,10,-483,2468,-3118,-3899,0,0
-542,-97,-2776,1976,-2226,-1665,0,0
-982,337,-874,1494,-1745,-103,0,0
-1470,506,-1142,1242,-1113,-287,0,0
-1331,1833,-1563,1443,-374,-371,0,0
-784,1562,-1720,1268,65,71,0,0
-356,1017,-1044,1145,-65,-55,0,0
-132,974,-355,1085,-305,-457,0,0
-73,169,5,792,203,-863,0,0
231,-101,397,693,380,-1438,0,0
628,-452,790,1157,6,-1366,0,0
794,-1115,1026,1712,-385,-1507,0,0
874,-1047,1013,2538,-1208,-2323,0,0
681,-1188,484,3233,-1525,-3385,0,0
590,-322,-160,4055,-1898,-3225,0,0
455,166,39,4531,-3025,-3299,0,0
241,-426,654,4027,-3888,-3351,0,0
47,-870,935,3258,-3804,-3905,0,0
-64,-393,564,3339,-3452,-4249,0,0
-231,-92,206,4034,-2861,-5418,0,0
-352,-255,137,3515,-2664,-5020,0,0
-527,-55,60,3700,-2377,-4601,0,0
-415,-73,-50,4243,-2517,-4540,0,0
-250,19,-278,3353,-2554,-3729,0,0
-131,-5,-466,3497,-2163,-4867,0,0
5,-350,-372,2796,-2813,-4364,0,0
-100,-48,-432,3066,-3135,-3901,0,0
-277,291,-362,2642,-3153,-3323,0,0
-519,486,-195,1958,-2338,-2919,0,0
-2360,438,-96,1382,-881,-2155,0,0
24,257,-78,463,366,-790,0,0
436,480,10,37,1084,64,0,0
857,127,382,-4,205,203,0,0
939,-792,389,-170,-246,197,0,0
979,-22,297,50,-449,586,0,0
930,255,616,-444,-377,302,0,0
938,-279,975,-163,-1117,43,0,0
715,-207,894,1668,-1769,-686,0,0
476,-727,1059,3026,-2207,-3032,0,0
372,-552,676,3596,-3506,-4435,0,0
325,315,341,3735,-3485,-4042,0,0
245,-604,773,3347,-3874,-3135,0,0
49,-498,885,1531,-4540,-3638,0,0
156,0,472,1383,-5274,-4465,0,0
438,-65,222,1396,-5792,-3729,0,0
447,251,191,1743,-5601,-3165,0,0
389,468,383,1697,-5628,-3845,0,0
357,231,284,1245,-5479,-3509,0,0
226,543,-4,2120,-5135,-3373,0,0
40,451,18,2230,-4911,-3776,0,0
-213,-166,171,1669,-4277,-3644,0,0
-435,-317,-45,2176,-4059,-3834,0,0
-616,-16,-469,2413,-3721,-2876,0,0
-3176,191,-900,2083,-2760,-2322,0,0
-1493,-191,-1419,1726,-1862,-2698,0,0
-1444,-148,-1715,754,-1453,-380,0,0
-1272,630,-1661,654,-1510,554,0,0
-846,1240,-1469,460,-905,276,0,0
-252,1342,-588,769,-367,-691,0,0
-184,4,204,478,-651,-809,0,0
-146,-117,415,-35,-313,-645,0,0
170,-440,781,440,-318,-1591,0,0
609,-791,1279,1112,-1007,-1307,0,0
687,-1413,1647,1590,-1315,-1124,0,0
523,-1205,1398,1553,-1617,-2848,0,0
593,-743,1033,1915,-2043,-2927,0,0
576,-547,502,2030,-2773,-2794,0,0
596,132,536,2076,-4033,-3659,0,0
560,-170,579,1746,-4726,-2609,0,0
541,-31,282,2059,-4574,-3596,0,0
531,-480,23,1634,-4985,-3521,0,0
167,-101,-221,1436,-5471,-4325,0,0
-139,61,-328,2090,-5762,-5711,0,0
-294,-201,-277,1850,-5319,-3739,0,0
-360,194,-108,2644,-4962,-4381,0,0
-166,34,115,1998,-5220,-4001,0,0
-91,-10,6,2091,-4406,-3764,0,0
-90,-111,-51,1462,-3935,-3940,0,0
-165,-66,-225,1107,-4266,-3168,0,0
-300,181,-450,1728,-4184,-3644,0,0
-335,505,-733,1064,-3088,-2252,0,0
-434,778,-1033,1220,-1821,-1153,0,0
-272,758,-1337,964,-568,-1046,0,0
12,1122,-1252,254,862,414,0,0
121,463,-637,134,629,-179,0,0
250,-357,-492,-338,-432,-806,0,0
507,524,-440,207,-887,-89,0,0
435,84,203,969,-1371,-201,0,0
323,-553,828,817,-1439,-605,0,0
137,-425,1261,952,-1963,-992,0,0
-71,-416,1434,1473,-3004,-2028,0,0
-112,-430,1062,2096,-4245,-2446,0,0
-151,686,229,2855,-3875,-4572,0,0
72,389,-6,3502,-3342,-4787,0,0
36,-755,373,2657,-3087,-3080,0,0
-53,168,526,1609,-3618,-4101,0,0
74,188,141,1463,-4583,-3875,0,0
244,231,-184,2404,-4937,-3497,0,0
169,46,64,2943,-5036,-3087,0,0
-158,-434,352,1953,-4554,-3678,0,0
-215,-431,291,1366,-4244,-4546,0,0
-143,-250,4,1815,-4102,-3790,0,0
-19,49,-105,3045,-4149,-3823,0,0
43,-265,6,2925,-4326,-3571,0,0
16,-257,-37,1961,-4238,-3695,0,0
-154,-30,-408,1460,-4126,-3735,0,0
-617,288,-975,1099,-3628,-3102,0,0
-1006,392,-1479,442,-2216,-1189,0,0
-863,1224,-1658,962,-974,446,0,0
-508,1420,-1194,1516,-722,68,0,0
-415,291,-190,636,-568,23,0,0
-380,420,467,-391,-20,-353,0,0
-96,205,588,-334,4,-157,0,0
86,-135,475,-218,345,-215,0,0
302,249,366,207,322,-794,0,0
531,-462,412,905,-367,-1517,0,0
708,-907,446,1559,-1639,-2244,0,0
890,-287,284,2711,-3121,-2257,0,0
770,-235,174,3183,-3543,-3315,0,0
548,123,283,2834,-4335,-2108,0,0
33,455,156,3290,-4838,-3585,0,0
-49,49,248,3011,-4069,-3600,0,0
-153,-590,502,2389,-4452,-2721,0,0
-373,82,308,2978,-5155,-4031,0,0
-355,374,-136,3640,-4878,-4174,0,0
-423,46,34,3712,-4513,-4431,0,0
-509,-135,494,3068,-3900,-4391,0,0
-387,-533,388,2762,-3239,-3774,0,0
-156,-337,-102,2664,-3259,-3849,0,0
52,-96,-396,2783,-3560,-4422,0,0
-18,-794,-346,2438,-4288,-3894,0,0
-242,-482,-138,2494,-4581,-3982,0,0
-252,-454,55,2054,-4246,-3329,0,0
-192,-167,36,1224,-3046,-2227,0,0
21,349,-95,1305,-1545,-2250,0,0
208,7,-383,652,-508,-3072,0,0
111,712,-831,219,755,-1004,0,0
257,963,-629,-93,968,-478,0,0
372,-263,-14,-261,-150,273,0,0
457,-205,-230,-354,-509,279,0,0
677,-164,-338,-88,-194,81,0,0
573,-869,-211,492,-144,-24,0,0
453,-486,-88,1023,-906,-408,0,0
395,-446,55,1829,-2691,-1767,0,0
301,-367,167,2511,-4180,-2592,0,0
187,223,46,3186,-4211,-2025,0,0
-31,613,135,3335,-4046,-3481,0,0
-426,582,112,2502,-4425,-4269,0,0
-508,796,42,3613,-3706,-5126,0,0
-240,5,471,3075,-3983,-3411,0,0
-141,-28,658,2725,-4146,-4038,0,0
180,-87,526,2317,-4025,-4565,0,0
411,-472,426,2246,-4111,-3063,0,0
341,-406,340,2026,-4001,-2958,0,0
326,-25,116,1854,-4316,-2893,0,0
230,179,75,1931,-4588,-3269,0,0
177,171,118,1729,-4871,-3290,0,0
204,447,75,2126,-4670,-2708,0,0
141,292,127,1889,-4482,-2871,0,0
50,236,57,1303,-4639,-2857,0,0
-130,525,-143,1626,-4368,-3487,0,0
-295,-91,-77,1918,-3692,-3257,0,0
-484,-336,91,2581,-2865,-2011,0,0
-692,-176,143,2714,-2223,-1926,0,0
-748,-430,-11,1705,-1952,-761,0,0
-727,652,-415,1360,-1511,-250,0,0
-415,871,-705,545,-237,601,0,0
-64,1012,-372,-140,262,899,0,0
-149,1061,83,113,-646,-593,0,0
-234,599,50,282,-393,-631,0,0
-171,67,381,831,-314,-1079,0,0
-63,-443,846,1297,-1690,-1681,0,0
-132,-266,793,1409,-2628,-1915,0,0
-279,118,386,1943,-2599,-3203,0,0
-333,3,169,1853,-1675,-2869,0,0
-160,-177,461,1670,-1437,-1879,0,0
184,-390,553,2221,-2584,-2019,0,0
471,-93,56,2481,-3011,-3087,0,0
625,-123,-330,2833,-3750,-3353,0,0
379,-358,-294,2357,-4413,-3097,0,0
-13,-223,-39,1963,-4742,-3266,0,0
-142,-180,144,2000,-5215,-3670,0,0
