17,-12,-32,251,1729,-3745,0,0
15,-5,-17,235,1704,-3752,0,0
-5,2,-5,248,1754,-3740,0,0
-1,3,-8,251,1759,-3736,0,0
6,6,-20,253,1765,-3732,0,0
21,2,-27,245,1737,-3749,0,0
15,8,-28,236,1723,-3749,0,0
13,11,-13,245,1724,-3744,0,0
16,16,-5,239,1718,-3749,0,0
4,26,5,252,1714,-3755,0,0
-11,23,13,250,1731,-3752,0,0
-13,16,10,271,1766,-3728,0,0
-2,15,-1,257,1729,-3745,0,0
-18,21,3,251,1730,-3744,0,0
-15,17,10,266,1756,-3738,0,0
-6,15,14,269,1744,-3745,0,0
-12,19,13,278,1752,-3731,0,0
-5,10,6,266,1761,-3726,0,0
8,5,-9,280,1763,-3728,0,0
15,5,-8,271,1750,-3732,0,0
19,-4,-16,281,1764,-3732,0,0
24,-9,-21,265,1719,-3748,0,0
10,-2,-10,254,1718,-3753,0,0
-4,12,0,269,1751,-3739,0,0
0,20,-9,278,1767,-3729,0,0
16,19,-18,269,1740,-3736,0,0
11,19,-22,276,1753,-3731,0,0
28,0,-32,277,1758,-3732,0,0
37,-6,-37,257,1702,-3759,0,0
23,-4,-29,261,1723,-3746,0,0
35,-15,-19,262,1709,-3753,0,0
26,-12,-15,249,1711,-3751,0,0
22,-3,-14,248,1704,-3754,0,0
7,8,-13,251,1692,-3761,0,0
-10,19,-11,255,1725,-3750,0,0
4,13,-10,246,1712,-3755,0,0
-6,18,-2,251,1704,-3758,0,0
-15,21,2,270,1741,-3739,0,0
5,8,2,252,1704,-3755,0,0
-11,13,7,261,1721,-3750,0,0
-11,17,9,266,1744,-3743,0,0
-1,15,6,263,1731,-3749,0,0
-1,17,1,270,1741,-3737,0,0
8,13,-8,272,1734,-3743,0,0
8,16,-7,265,1706,-3754,0,0
-4,17,3,273,1711,-3748,0,0
-8,6,8,284,1743,-3737,0,0
6,-4,-4,285,1759,-3737,0,0
11,1,-11,262,1711,-3755,0,0
-3,10,-6,273,1735,-3743,0,0
7,5,-15,288,1752,-3735,0,0
18,-2,-24,263,1717,-3749,0,0
